,0
17475,4.40289364776606e-05
17476,0.00016992847232112187
17477,1.858701701684017e-05
17478,0.0005392287778193883
17479,0.00016788533993273539
17480,0.0001386749572839006
17481,9.244588767143111e-05
17482,0.00010102994716344269
17483,0.00014275736163989406
17484,0.0003467563427889018
17485,0.0259919908454211
17486,0.0006741356312040775
17487,0.0004430916848764424
17488,0.00024983433776555104
17489,2.6905605805055413e-05
17490,2.3109940823665378e-05
17491,0.0008373873491212352
17492,0.0003422679595745128
17493,2.3109940823665378e-05
17494,2.3109940823665378e-05
17495,4.6220902282823544e-05
17496,2.3413453864014366e-05
17497,7.306303678215106e-05
17498,1.2139610003535342e-05
17499,0.00114801126496875
17500,0.0001056294996458202
17501,7.096743007857453e-05
17502,2.3091376069133353e-05
17503,0.0006359193581684798
17504,1.8038233315857742e-05
17505,0.000326317482274974
17506,0.00010617578527474262
17507,4.6183770394967887e-05
17508,2.3091376069133353e-05
17509,1.8264939221931403e-05
17510,0.002460908268219132
17511,2.404125116832474e-05
17512,1.2139610003535342e-05
17513,0.00044042644034189175
17514,4.715111932292491e-05
17515,0.00011901123380540179
17516,0.00046815496137207426
17517,2.8256287241346385e-05
17518,1.2139610003535342e-05
17519,0.0004157024675735826
17520,9.769776516834177e-05
17521,1.8264939221931403e-05
17522,0.00217822180606133
17523,2.8256287241346385e-05
17524,0.0007138340937603224
17525,2.404125116832474e-05
17526,1.8264939221931403e-05
17527,2.4279449207312802e-05
17528,3.086229699528801e-05
17529,9.118769037065225e-05
17530,0.00016768440392481707
17531,1.2139610003535342e-05
17532,0.0005510439689479098
17533,3.83258109116558e-05
17534,2.967579607283191e-05
17535,2.3109940823665378e-05
17536,2.8701590751752145e-05
17537,3.3353012818388e-05
17538,2.404125116832474e-05
17539,0.00010596444964029832
17540,2.6905605805055413e-05
17541,2.8578365036241302e-05
17542,0.00011577650182881961
17543,2.638916284159296e-05
17544,9.712400443065394e-05
17545,3.361079357236281e-05
17546,2.6905605805055413e-05
17547,2.6905605805055413e-05
17548,0.0003094382801112543
17549,1.2139610003535342e-05
17550,0.00014481062511203293
17551,0.0001965336701982702
17552,2.3109940823665378e-05
17553,4.7288462431599874e-05
17554,2.9214591688535714e-05
17555,0.00024046437403139176
17556,1.2139610003535342e-05
17557,2.6905605805055413e-05
17558,1.2139610003535342e-05
17559,2.8701590751752145e-05
17560,8.153349366138276e-05
17561,4.6201244223705766e-05
17562,3.653042506230776e-05
17563,0.00041091771772228667
17564,2.8701590751752145e-05
17565,2.3109940823665378e-05
17566,2.6905605805055413e-05
17567,0.00025985232089477297
17568,2.3091376069133353e-05
17569,0.00023592232456046413
17570,0.0006069242771138538
17571,8.498208361073557e-05
17572,0.00011307720368828609
17573,3.5959334483855556e-05
17574,0.00015053584944407853
17575,7.284109824593084e-05
17576,0.005183048309815611
17577,3.653042506230776e-05
17578,4.67397513985308e-05
17579,8.463838480930292e-05
17580,3.653042506230776e-05
17581,1.2139610003535342e-05
17582,0.00011754660196042284
17583,2.3091376069133353e-05
17584,4.21547056103546e-05
17585,1.2139610003535342e-05
17586,4.5501094037127555e-05
17587,4.2317537186108714e-05
17588,1.8264939221931403e-05
17589,8.672758612160553e-05
17590,4.995775127942945e-05
17591,1.8038233315857742e-05
17592,2.4363328963233522e-05
17593,6.635106862016229e-05
17594,6.900244339817756e-05
17595,3.086229699528801e-05
17596,0.0036102160153239356
17597,2.8256287241346385e-05
17598,8.611087545355039e-05
17599,6.751634743716439e-05
17600,1.8038233315857742e-05
17601,0.0004719914786862758
17602,1.8038233315857742e-05
17603,2.3091376069133353e-05
17604,2.3091376069133353e-05
17605,0.0021959077128134584
17606,0.00013696780366750678
17607,3.685243018933093e-05
17608,0.000141600974846403
17609,0.0001085576975941584
17610,1.2139610003535342e-05
17611,0.00298064272390622
17612,0.00026958650587268244
17613,0.000285231695356718
17614,1.2139610003535342e-05
17615,8.509464672564393e-05
17616,0.002052223144896203
17617,0.000326351209558577
17618,0.00017811847165540942
17619,4.855981526207079e-05
17620,2.3109940823665378e-05
17621,2.8701590751752145e-05
17622,3.0261952275611448e-05
17623,5.706939348226719e-05
17624,1.8038233315857742e-05
17625,0.0005538358493152313
17626,0.00012435088025661577
17627,0.00023307252115762473
17628,0.00046843106714520514
17629,0.00016251881206754922
17630,4.6220902282823544e-05
17631,3.0783870729117165e-05
17632,2.404125116832474e-05
17633,0.0013725357111832692
17634,0.0006870420084039298
17635,3.653042506230776e-05
17636,0.0006134705682793707
17637,0.00012478728577658204
17638,0.00047691245503845225
17639,0.00011290807029650329
17640,0.00013391509164524946
17641,5.0668466711899443e-05
17642,3.6419517623281157e-05
17643,2.3091376069133353e-05
17644,0.0011547401175103626
17645,1.8264939221931403e-05
17646,0.00584898245613705
17647,2.4279449207312802e-05
17648,2.4279449207312802e-05
17649,4.855981526207079e-05
17650,0.00019056606309149056
17651,0.0004000550665348269
17652,2.3109940823665378e-05
17653,0.00010109126419009822
17654,2.8256287241346385e-05
17655,0.00015163032343228018
17656,0.00010197269492638214
17657,1.8264939221931403e-05
17658,0.0012116218037348354
17659,3.6123203086178374e-05
17660,1.8038233315857742e-05
17661,0.0005329688362830346
17662,0.00020231722626712698
17663,0.00010632255667746919
17664,0.0006127569196337798
17665,3.653042506230776e-05
17666,0.006170276197247746
17667,2.4279449207312802e-05
17668,5.11649979254827e-05
17669,0.0039078994257433185
17670,1.8264939221931403e-05
17671,1.8264939221931403e-05
17672,2.967579607283191e-05
17673,2.8256287241346385e-05
17674,2.8701590751752145e-05
17675,2.739009246510386e-05
17676,0.00013042763041724138
17677,8.605455770766335e-05
17678,0.00011481857044634573
17679,7.182258278657746e-05
17680,8.513092920924937e-05
17681,1.2139610003535342e-05
17682,3.086229699528801e-05
17683,1.8264939221931403e-05
17684,4.2306117721190934e-05
17685,2.638916284159296e-05
17686,8.048638183383243e-05
17687,0.0003048670698604539
17688,2.686644787941682e-05
17689,1.8264939221931403e-05
17690,9.164172640211992e-05
17691,4.6220902282823544e-05
17692,2.404125116832474e-05
17693,2.3109940823665378e-05
17694,1.8264939221931403e-05
17695,1.8264939221931403e-05
17696,2.4485640329218096e-05
17697,2.0347219199282545e-05
17698,3.653042506230776e-05
17699,3.3087148986675756e-05
17700,7.937053207548603e-05
17701,0.00017118863448764657
17702,0.00012062524233358806
17703,2.3109940823665378e-05
17704,5.211489927877407e-05
17705,3.0045015335506127e-05
17706,0.00010228797352377316
17707,0.00039414294703543276
17708,0.00015778381622383404
17709,2.8256287241346385e-05
17710,2.9699078348584187e-05
17711,4.137480737653157e-05
17712,0.0005362456201911199
17713,1.8264939221931403e-05
17714,8.547393070576171e-05
17715,0.0002597465299882641
17716,1.2139610003535342e-05
17717,0.00034800658677009447
17718,0.0011130936074014485
17719,1.2139610003535342e-05
17720,5.4796457567605775e-05
17721,0.00015752259494220322
17722,0.0008117116329303875
17723,2.3109940823665378e-05
17724,2.686644787941682e-05
17725,0.000365948523382422
17726,0.00013011152358749796
17727,0.0003172493933475258
17728,0.0004389906043849748
17729,1.2139610003535342e-05
17730,0.0002503690591844633
17731,2.686644787941682e-05
17732,2.686644787941682e-05
17733,2.739009246510386e-05
17734,2.686644787941682e-05
17735,0.00024055988154391897
17736,5.837731415549109e-05
17737,4.1569549166502117e-05
17738,0.0001031607874092545
17739,2.8256287241346385e-05
17740,5.6720589058966345e-05
17741,3.0045015335506127e-05
17742,2.8256287241346385e-05
17743,0.00013867495728390057
17744,1.8038233315857742e-05
17745,1.2139610003535342e-05
17746,0.00030085028580547057
17747,2.3091376069133353e-05
17748,0.00013454437181349696
17749,1.8038233315857742e-05
17750,2.3109940823665378e-05
17751,9.524755848593232e-05
17752,3.626571644276509e-05
17753,5.9232998572823555e-05
17754,2.6905605805055413e-05
17755,8.233820798776351e-05
17756,2.3109940823665378e-05
17757,1.8264939221931403e-05
17758,3.0183022537434435e-05
17759,1.2139610003535342e-05
17760,3.653042506230776e-05
17761,2.404125116832474e-05
17762,1.2139610003535342e-05
17763,6.738480316095898e-05
17764,2.404125116832474e-05
17765,1.8264939221931403e-05
17766,1.2139610003535342e-05
17767,0.00019474230613188083
17768,2.967579607283191e-05
17769,0.00198225733300682
17770,1.2139610003535342e-05
17771,2.3091376069133353e-05
17772,1.2139610003535342e-05
17773,8.467499720490639e-05
17774,7.18509335254206e-05
17775,0.00011332736971083432
17776,7.799544830628013e-05
17777,2.3091376069133353e-05
17778,1.8038233315857742e-05
17779,3.99754346122728e-05
17780,0.0001369809202240924
17781,0.00012706446292742738
17782,3.0045015335506127e-05
17783,1.8038233315857742e-05
17784,5.113004164570947e-05
17785,5.0430341340824736e-05
17786,4.590351177486073e-05
17787,4.6220902282823544e-05
17788,0.0001076322282096392
17789,2.8256287241346385e-05
17790,1.8264939221931403e-05
17791,0.00010232167046059958
17792,2.3091376069133353e-05
17793,1.2139610003535342e-05
17794,2.7712170259984884e-05
17795,0.0005263811815833357
17796,2.3109940823665378e-05
17797,0.00013270734032285424
17798,2.6905605805055413e-05
17799,1.8264939221931403e-05
17800,2.3109940823665378e-05
17801,2.3109940823665378e-05
17802,2.3091376069133353e-05
17803,3.8063905085511005e-05
17804,0.0001499784415035161
17805,1.8038233315857742e-05
17806,1.8264939221931403e-05
17807,2.739009246510386e-05
17808,2.6905605805055413e-05
17809,3.0045015335506127e-05
17810,2.3109940823665378e-05
17811,0.0002848469673599009
17812,9.619257316633512e-05
17813,2.686644787941682e-05
17814,0.0005430221776575822
17815,4.808364919489674e-05
17816,3.0045015335506127e-05
17817,2.404125116832474e-05
17818,6.365566357079324e-05
17819,0.00010258356841068292
17820,7.410065306901881e-05
17821,9.665390814837787e-05
17822,5.0621236910212844e-05
17823,1.8264939221931403e-05
17824,1.2139610003535342e-05
17825,1.2139610003535342e-05
17826,2.8256287241346385e-05
17827,0.00042220945243654244
17828,3.260986394885191e-05
17829,4.575025823880855e-05
17830,0.003051527237875771
17831,2.3091376069133353e-05
17832,0.000719459084508161
17833,0.00031705680882212085
17834,7.757316843656039e-05
17835,2.3091376069133353e-05
17836,0.00010049474024809132
17837,1.8038233315857742e-05
17838,0.00018837356527178487
17839,0.00020461653381814376
17840,0.00010417582952635765
17841,6.31324921978014e-05
17842,0.00019772140189526705
17843,5.5075940020054035e-05
17844,3.8528700175979825e-05
17845,2.8256287241346385e-05
17846,0.00013631606538516206
17847,2.3109940823665378e-05
17848,2.3109940823665378e-05
17849,1.8264939221931403e-05
17850,3.607699699699498e-05
17851,7.166946541111291e-05
17852,5.3812845546624693e-05
17853,8.480969941892154e-05
17854,0.00017688398855111138
17855,0.0007372340996375872
17856,8.983439907448714e-05
17857,2.3109940823665378e-05
17858,0.00044089073977980316
17859,2.739009246510386e-05
17860,2.404125116832474e-05
17861,5.0907626378648594e-05
17862,0.0005898731145316121
17863,4.7034200971813895e-05
17864,0.0006761005755013779
17865,2.8701590751752145e-05
17866,3.81402917399236e-05
17867,2.4279449207312802e-05
17868,2.3109940823665378e-05
17869,2.739009246510386e-05
17870,2.686644787941682e-05
17871,5.4781918680989574e-05
17872,9.244588767143111e-05
17873,2.8701590751752145e-05
17874,0.00011409906643158928
17875,6.916041681357737e-05
17876,0.00022453923214061134
17877,7.585906163692162e-05
17878,3.523091340352022e-05
17879,0.00012750429184552753
17880,0.00010112693252042132
17881,2.739009246510386e-05
17882,2.4279449207312802e-05
17883,2.8701590751752145e-05
17884,2.404125116832474e-05
17885,2.404125116832474e-05
17886,2.404125116832474e-05
17887,0.0004228293597667198
17888,2.739009246510386e-05
17889,0.00012627877237982764
17890,4.6188128705172576e-05
17891,5.4116291087112796e-05
17892,0.0001014872548373364
17893,2.6905605805055413e-05
17894,1.2139610003535342e-05
17895,6.161382837132288e-05
17896,0.00030694470047427306
17897,0.00025053839397159126
17898,6.339672760471826e-05
17899,6.452233155974487e-05
17900,2.686644787941682e-05
17901,6.097023482716556e-05
17902,2.8256287241346385e-05
17903,2.404125116832474e-05
17904,6.570199199730419e-05
17905,9.582867327200022e-05
17906,4.757687106120635e-05
17907,1.2139610003535342e-05
17908,7.415130089586278e-05
17909,1.8038233315857742e-05
17910,3.607699699699498e-05
17911,6.704102689297867e-05
17912,5.510392380801273e-05
17913,0.0011003886001151918
17914,2.404125116832474e-05
17915,2.8256287241346385e-05
17916,4.14654557913671e-05
17917,3.0045015335506127e-05
17918,7.432409144710457e-05
17919,2.8256287241346385e-05
17920,2.8256287241346385e-05
17921,5.4796457567605735e-05
17922,0.0004075715541716334
17923,0.00016940752666717396
17924,5.851809417985437e-05
17925,3.4020435364658864e-05
17926,0.00010855036160535258
17927,2.8701590751752145e-05
17928,4.4724711743636034e-05
17929,0.00019328478096987774
17930,0.0002146428657479956
17931,0.0010547776859170866
17932,1.8038233315857742e-05
17933,0.0001625175317851699
17934,3.524947815808e-05
17935,0.0003937383303144108
17936,0.00029205798154494935
17937,0.00020777372742979348
17938,0.002740769020335123
17939,0.00042904339736479845
17940,0.0007919630586027938
17941,2.404125116832474e-05
17942,1.2139610003535342e-05
17943,2.9214591688535714e-05
17944,5.793201064508533e-05
17945,5.9999811076866185e-05
17946,0.00014714835249448978
17947,0.0006324371841275544
17948,0.00042294987348211405
17949,6.185063339705696e-05
17950,0.00023326394727652577
17951,1.8264939221931403e-05
17952,0.00025506538220993835
17953,4.6183770394967887e-05
17954,2.3091376069133353e-05
17955,1.8038233315857742e-05
17956,0.000587217889419928
17957,0.00046428520862215443
17958,2.4279449207312802e-05
17959,3.9529629799490724e-05
17960,0.0001134912320944871
17961,2.3091376069133353e-05
17962,2.3109940823665378e-05
17963,0.0004034706910834797
17964,1.2139610003535342e-05
17965,6.692433427068024e-05
17966,0.0004598853860227605
17967,7.512034528404653e-05
17968,2.3109940823665378e-05
17969,2.3091376069133353e-05
17970,3.0045015335506127e-05
17971,0.0004950978938380985
17972,0.000697433091825597
17973,0.0001336214239739491
17974,8.072171956772512e-05
17975,0.00047985921856839213
17976,1.8264939221931403e-05
17977,1.2139610003535342e-05
17978,0.01027768951371905
17979,1.8264939221931403e-05
17980,0.0001816472245785717
17981,0.0006420571816667819
17982,0.0009928297219224513
17983,7.306303678215111e-05
17984,3.653042506230776e-05
17985,4.071813157216092e-05
17986,2.638916284159296e-05
17987,1.8264939221931403e-05
17988,0.00019748233484124362
17989,6.89295606892298e-05
17990,1.2139610003535342e-05
17991,2.3091376069133353e-05
17992,5.58325331793708e-05
17993,2.8256287241346385e-05
17994,8.735153837084115e-05
17995,6.172723612882038e-05
17996,9.392417102276014e-05
17997,0.0020472795769598913
17998,0.0011529660178645493
17999,2.8701590751752145e-05
18000,2.8701590751752145e-05
18001,0.00029644471229861526
18002,4.463489926088504e-05
18003,9.315665537654785e-05
18004,0.00012503390890758595
18005,0.00123970027682031
18006,0.0008558697177116956
18007,2.6039651389755177e-05
18008,0.002210188711175089
18009,0.00023950934180408411
18010,2.7712170259984884e-05
18011,7.983054353485462e-05
18012,0.00012304528729810426
18013,2.3091376069133353e-05
18014,4.300183432967488e-05
18015,1.8264939221931403e-05
18016,0.00645378671204413
18017,0.00010074848475165894
18018,1.8038233315857742e-05
18019,0.002440966442515719
18020,2.739009246510386e-05
18021,0.00042931800283477206
18022,0.00021507650788691528
18023,3.0261952275611448e-05
18024,4.2704966992333364e-05
18025,6.51865078002492e-05
18026,2.3091376069133353e-05
18027,5.031891433206346e-05
18028,0.0003733699614492977
18029,0.00038818769883274
18030,2.8256287241346385e-05
18031,4.8035961846536605e-05
18032,2.6905605805055413e-05
18033,6.182469877020246e-05
18034,5.2214250529752866e-05
18035,1.2139610003535342e-05
18036,0.00022384603376597793
18037,0.00011871910631234136
18038,1.2139610003535342e-05
18039,4.774635553842749e-05
18040,0.00047725409375905324
18041,0.00033268330718761596
18042,9.060312683984618e-05
18043,0.0001931713893406483
18044,0.00010227782321061531
18045,4.5654959017942296e-05
18046,0.00018665828031217975
18047,3.8063905085511005e-05
18048,2.739009246510386e-05
18049,0.0001344965015044108
18050,4.6183770394967887e-05
18051,2.3091376069133353e-05
18052,3.861288180131891e-05
18053,2.967579607283191e-05
18054,3.8868410950896096e-05
18055,1.8264939221931403e-05
18056,2.3091376069133353e-05
18057,2.739009246510386e-05
18058,0.00015862701777468114
18059,1.2139610003535342e-05
18060,1.8264939221931403e-05
18061,0.0006672585432102332
18062,5.478191868098955e-05
18063,0.0008622789053680966
18064,0.0004407964368799412
18065,1.2139610003535342e-05
18066,4.1815333407232654e-05
18067,1.2139610003535342e-05
18068,0.00010023075469483933
18069,1.8264939221931403e-05
18070,3.653042506230776e-05
18071,2.3091376069133353e-05
18072,0.0013491605954795188
18073,1.2139610003535342e-05
18074,1.2139610003535342e-05
18075,0.00023850135873779583
18076,1.2139610003535342e-05
18077,3.283656985492556e-05
18078,2.739009246510386e-05
18079,1.2139610003535342e-05
18080,1.2139610003535342e-05
18081,6.87903617782864e-05
18082,2.3091376069133353e-05
18083,0.0004335019453535187
18084,1.2139610003535342e-05
18085,2.8701590751752145e-05
18086,3.555322039990623e-05
18087,2.8256287241346385e-05
18088,0.0001343897752670418
18089,3.81303131653937e-05
18090,3.6419517623281157e-05
18091,2.3091376069133353e-05
18092,4.3305767284570576e-05
18093,0.00044110656712048754
18094,2.404125116832474e-05
18095,0.0006422315988192995
18096,0.0010212364546929968
18097,2.3091376069133353e-05
18098,1.8360311110766523e-05
18099,2.739009246510386e-05
18100,0.00016180579433647886
18101,2.3091376069133353e-05
18102,0.0024483641378012524
18103,0.00014121200340099193
18104,0.00015795268338559946
18105,3.9090166839142755e-05
18106,3.086229699528801e-05
18107,5.107466497552562e-05
18108,3.641951762328109e-05
18109,0.0007270381652093597
18110,7.492311449699537e-05
18111,0.00020028947680353758
18112,0.0010718107722041592
18113,6.535996502731749e-05
18114,2.3109940823665378e-05
18115,0.0008988688605453077
18116,2.404125116832474e-05
18117,0.00020142080575645717
18118,5.1184909675361896e-05
18119,2.739009246510386e-05
18120,0.0003639450724882338
18121,2.3091376069133353e-05
18122,6.933288451876426e-05
18123,9.244588767143111e-05
18124,2.6905605805055413e-05
18125,2.3109940823665378e-05
18126,1.2139610003535342e-05
18127,8.876483833026882e-05
18128,0.00019620109405299436
18129,3.912932476478135e-05
18130,1.8264939221931403e-05
18131,2.6905605805055413e-05
18132,0.0014307852390909905
18133,9.177431011037653e-05
18134,3.260986394885191e-05
18135,0.00018442460046481736
18136,2.739009246510386e-05
18137,2.404125116832474e-05
18138,0.003930310319955608
18139,1.8038233315857742e-05
18140,2.3109940823665378e-05
18141,2.638916284159296e-05
18142,7.21561156289826e-05
18143,0.00011076847620950174
18144,0.00012734493420342696
18145,0.00022068728145121532
18146,0.00031291894051721064
18147,8.367130878988528e-05
18148,3.607699699699498e-05
18149,5.1125839999844106e-05
18150,1.8264939221931403e-05
18151,0.00010495504782520108
18152,5.740521572894516e-05
18153,1.8360311110766523e-05
18154,4.5654959017942296e-05
18155,1.2139610003535342e-05
18156,0.0012621615718847864
18157,2.739009246510386e-05
18158,1.2139610003535342e-05
18159,2.3109940823665378e-05
18160,2.3091376069133353e-05
18161,2.3109940823665378e-05
18162,2.6266357295884335e-05
18163,2.739009246510386e-05
18164,0.0011605228054976792
18165,2.404125116832474e-05
18166,6.683164809881428e-05
18167,8.759859736869968e-05
18168,6.362655158234012e-05
18169,0.00013081285574628406
18170,5.695054847144082e-05
18171,0.0003078687525411265
18172,6.562056801505322e-05
18173,2.6905605805055413e-05
18174,0.00020879496675088523
18175,0.0002790351752123523
18176,8.98895518703148e-05
18177,2.6905605805055413e-05
18178,6.581375999463523e-05
18179,2.638916284159296e-05
18180,2.404125116832474e-05
18181,8.120279267472223e-05
18182,1.8038233315857742e-05
18183,2.3091376069133353e-05
18184,8.823304791152981e-05
18185,2.3091376069133353e-05
18186,5.4796457567605735e-05
18187,2.3109940823665378e-05
18188,4.5428253111868636e-05
18189,3.456561868938121e-05
18190,4.114810147045791e-05
18191,5.740521572894516e-05
18192,5.2945039189474584e-05
18193,0.0009042343737129743
18194,6.70840491039264e-05
18195,1.2139610003535342e-05
18196,4.6183770394967887e-05
18197,3.0404476556346023e-05
18198,6.513887392922262e-05
18199,5.233285838977453e-05
18200,0.00017631091040732908
18201,2.686644787941682e-05
18202,2.4279449207312802e-05
18203,8.312078701154807e-05
18204,0.0003263672134561783
18205,2.3091376069133353e-05
18206,7.862827419884026e-05
18207,0.0004013325481861253
18208,1.8038233315857742e-05
18209,1.8038233315857742e-05
18210,2.6905605805055413e-05
18211,2.8256287241346385e-05
18212,2.6905605805055413e-05
18213,1.8038233315857742e-05
18214,0.00021248906805639527
18215,5.3812845546624693e-05
18216,2.6905605805055413e-05
18217,2.4485640329218096e-05
18218,7.081486106063937e-05
18219,2.3109940823665378e-05
18220,2.3109940823665378e-05
18221,0.00021474363289854468
18222,2.8578365036241302e-05
18223,6.927718311857122e-05
18224,2.967579607283191e-05
18225,8.01612561995111e-05
18226,5.77949249867644e-05
18227,2.404125116832474e-05
18228,3.719900282076208e-05
18229,4.439474587759418e-05
18230,4.0480006201086227e-05
18231,1.2139610003535342e-05
18232,4.195452147584566e-05
18233,6.804251705611268e-05
18234,8.131106795836561e-05
18235,1.8038233315857742e-05
18236,3.743038142276833e-05
18237,0.00012643007104822874
18238,2.3413453864014366e-05
18239,0.00015696386509078962
18240,8.075975075224011e-05
18241,2.404125116832474e-05
18242,0.00036710882016450955
18243,0.0002898031994255607
18244,2.3109940823665378e-05
18245,2.3091376069133353e-05
18246,2.404125116832474e-05
18247,6.072413023878689e-05
18248,1.8264939221931403e-05
18249,2.3109940823665378e-05
18250,0.00014332955392726233
18251,3.531509502885929e-05
18252,2.686644787941682e-05
18253,3.840635304349525e-05
18254,0.0001511403890429237
18255,2.6905605805055413e-05
18256,0.0006776034000696065
18257,0.00010381287763146692
18258,2.3109940823665378e-05
18259,2.3109940823665378e-05
18260,2.3109940823665378e-05
18261,1.8264939221931403e-05
18262,2.3091376069133353e-05
18263,2.3091376069133353e-05
18264,1.8038233315857742e-05
18265,3.6625104995636096e-05
18266,3.999399936683258e-05
18267,2.4279449207312802e-05
18268,2.3091376069133353e-05
18269,9.623827231842814e-05
18270,1.858701701684017e-05
18271,0.00023927868495795748
18272,4.6220902282823544e-05
18273,7.712355970847782e-05
18274,1.8038233315857742e-05
18275,5.850140954920266e-05
18276,2.8256287241346385e-05
18277,8.699788504839606e-05
18278,0.00016481532099935238
18279,2.519222080104429e-05
18280,1.8264939221931403e-05
18281,2.8701590751752145e-05
18282,2.8701590751752145e-05
18283,3.607699699699498e-05
18284,0.003390492787062746
18285,0.0003238967432877079
18286,0.0004894718656780693
18287,0.00013918651008157482
18288,5.3812845546624693e-05
18289,3.0045015335506127e-05
18290,2.6905605805055413e-05
18291,5.3812845546624693e-05
18292,4.334436083778913e-05
18293,6.127177132351113e-05
18294,0.0003069615134059576
18295,0.000279792531269665
18296,0.0004442856110580732
18297,7.030209225973424e-05
18298,0.00011796755810257612
18299,5.411629108711282e-05
18300,6.62546327913031e-05
18301,0.0005584500164075287
18302,1.8264939221931403e-05
18303,9.58211108565208e-05
18304,2.404125116832474e-05
18305,3.33138548927494e-05
18306,0.00010290420540883895
18307,0.00011826651753433057
18308,0.00022720797312149148
18309,4.369504897847405e-05
18310,5.2535591111666746e-05
18311,0.00025812939302737243
18312,0.0001742541641047757
18313,0.00021131947166282993
18314,2.404125116832474e-05
18315,2.404125116832474e-05
18316,2.404125116832474e-05
18317,7.675957901763287e-05
18318,2.967579607283191e-05
18319,0.00014561421642350934
18320,1.8264939221931403e-05
18321,1.2139610003535342e-05
18322,2.8256287241346385e-05
18323,7.806030615803083e-05
18324,4.4724711743636034e-05
18325,0.00020994663599303382
18326,9.47829397778236e-05
18327,5.187558745720461e-05
18328,0.000483943049984601
18329,0.0003318519611864424
18330,4.2079411815117273e-05
18331,2.638916284159296e-05
18332,1.8038233315857742e-05
18333,0.00047618405370857453
18334,3.0177770650272363e-05
18335,9.819913792540551e-05
18336,8.694282049791692e-05
18337,2.404125116832474e-05
18338,0.00046100844291208207
18339,0.0005618487954875572
18340,0.005826047425516004
18341,2.3091376069133353e-05
18342,1.2139610003535342e-05
18343,1.8264939221931403e-05
18344,2.3091376069133353e-05
18345,2.6905605805055413e-05
18346,1.8038233315857742e-05
18347,9.135657990631043e-05
18348,2.686644787941682e-05
18349,1.8038233315857742e-05
18350,0.00013978312997202055
18351,2.3413453864014366e-05
18352,0.0011066533616066372
18353,8.400645939947382e-05
18354,1.8264939221931403e-05
18355,0.0004343469385201528
18356,1.2139610003535342e-05
18357,2.8701590751752145e-05
18358,2.8701590751752145e-05
18359,1.2139610003535342e-05
18360,4.855981526207079e-05
18361,0.0001236645483310012
18362,5.190727594205599e-05
18363,2.8701590751752145e-05
18364,0.0001653063863855622
18365,2.686644787941682e-05
18366,2.404125116832474e-05
18367,1.2139610003535342e-05
18368,6.52580076363703e-05
18369,7.839530428350379e-05
18370,3.086229699528801e-05
18371,6.786082195993103e-05
18372,7.390843140044789e-05
18373,0.00010929372743667436
18374,1.8038233315857742e-05
18375,3.086229699528801e-05
18376,1.8264939221931403e-05
18377,2.3091376069133353e-05
18378,3.086229699528801e-05
18379,0.00023213771174542187
18380,0.00018049171755682452
18381,3.312630691231435e-05
18382,4.808364919489674e-05
18383,0.00045837344205181717
18384,2.3109940823665378e-05
18385,1.8264939221931403e-05
18386,0.00018290535514081614
18387,4.655985461598524e-05
18388,2.4279449207312802e-05
18389,2.3109940823665378e-05
18390,0.00014069202873776205
18391,8.948868263385518e-05
18392,3.0045015335506127e-05
18393,0.0002672925224516882
18394,0.00025869318343381604
18395,7.591527649661761e-05
18396,0.0002062362905179947
18397,0.0008735161232998767
18398,5.190727594205599e-05
18399,0.0001428882356622269
18400,3.0045015335506127e-05
18401,0.0003935701435578304
18402,6.981032126601902e-05
18403,2.8701590751752145e-05
18404,2.638916284159296e-05
18405,0.0001443918525020792
18406,1.8038233315857742e-05
18407,0.00010689994132979757
18408,2.3109940823665378e-05
18409,0.0007748122516833364
18410,2.404125116832474e-05
18411,0.0002899602801801748
18412,0.0006007710453778542
18413,4.6201244223705766e-05
18414,0.0001307832081730693
18415,2.6905605805055413e-05
18416,2.3091376069133353e-05
18417,1.8264939221931403e-05
18418,2.3091376069133353e-05
18419,0.0019226578211765351
18420,0.00013517994454126028
18421,2.4279449207312802e-05
18422,0.0001186263424209106
18423,0.00011145281792554655
18424,5.7480391983940585e-05
18425,2.931207717639229e-05
18426,0.0006353287376482111
18427,2.967579607283191e-05
18428,2.3109940823665378e-05
18429,3.4907023879008345e-05
18430,2.739009246510386e-05
18431,3.962252626199749e-05
18432,0.0005326553077856312
18433,0.00020240322317692348
18434,7.317872068492603e-05
18435,9.981993173593344e-05
18436,0.00010763222820963922
18437,3.0045015335506127e-05
18438,3.109279414305852e-05
18439,2.4279449207312802e-05
18440,1.2139610003535342e-05
18441,0.0006884773851186331
18442,4.147723643802181e-05
18443,9.7402905919405e-05
18444,0.001383475013191228
18445,6.535996502731749e-05
18446,8.699788504839606e-05
18447,2.3091376069133353e-05
18448,0.0002645160599430758
18449,0.00018264173540820183
18450,2.3091376069133353e-05
18451,0.00011555991188000449
18452,0.0005404107417406684
18453,3.0261952275611448e-05
18454,0.0019020581935367002
18455,0.0002259062772696088
18456,4.382884749783759e-05
18457,1.2139610003535342e-05
18458,1.8038233315857742e-05
18459,7.21561156289826e-05
18460,4.7713956719610566e-05
18461,5.342409874298091e-05
18462,7.00473735019709e-05
18463,4.243900813589412e-05
18464,5.9555054500835426e-05
18465,1.8038233315857742e-05
18466,1.8038233315857742e-05
18467,3.819801442012197e-05
18468,2.6905605805055413e-05
18469,1.8038233315857742e-05
18470,3.086229699528801e-05
